who,origin_lat,origin_lng,destination_lat,destination_lng,age,gender,index,count,lng,lat,id,cluster,ori_cluster,dest_cluster,fnid_o,fnid_d,similarity
53011590,22.51919465,113.9332076,22.53234008,113.9384312,12,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
54300728,22.51919465,113.9332076,22.53234008,113.9384312,8,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
57048890,22.51919465,113.9332076,22.53234008,113.9384312,8,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
57904969,22.51919465,113.9332076,22.53234008,113.9384312,8,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
58544910,22.51919465,113.9332076,22.53234008,113.9384312,9,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
60734893,22.51919465,113.9332076,22.53234008,113.9384312,5,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
60734893,22.51919465,113.9332076,22.53234008,113.9384312,5,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
62710180,22.51919465,113.9332076,22.53234008,113.9384312,5,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
65154494,22.51919465,113.9332076,22.53234008,113.9384312,7,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
67076661,22.51919465,113.9332076,22.53234008,113.9384312,7,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
68268841,22.51919465,113.9332076,22.53234008,113.9384312,8,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
71595496,22.51919465,113.9332076,22.53234008,113.9384312,6,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
71792568,22.51919465,113.9332076,22.53234008,113.9384312,6,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
72315867,22.51919465,113.9332076,22.53234008,113.9384312,6,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
72578018,22.51919465,113.9332076,22.53234008,113.9384312,4,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
74224610,22.51919465,113.9332076,22.53234008,113.9384312,8,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
74521936,22.51919465,113.9332076,22.53234008,113.9384312,11,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
75318373,22.51919465,113.9332076,22.53234008,113.9384312,6,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
75318373,22.51919465,113.9332076,22.53234008,113.9384312,6,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
75475564,22.51919465,113.9332076,22.53234008,113.9384312,6,2,24855,48,113.9358194,22.525767365,49,49,106,276,11499.0,13643.0,0.0017917628339095223
76125629,22.51919465,113.9332076,22.53234008,113.9384312,8,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
78901146,22.51919465,113.9332076,22.53234008,113.9384312,8,1,24855,48,113.9358194,22.525767365,49,49,105,275,11499.0,13643.0,0.0017917628339095223
312481,22.50851648,113.9434769,22.50867331,113.943478,7,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
1199769,22.50851648,113.9434769,22.50867331,113.943478,10,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
1201549,22.50851648,113.9434769,22.50867331,113.943478,8,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
3227303,22.50851648,113.9434769,22.50867331,113.943478,7,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
4822488,22.50851648,113.9434769,22.50867331,113.943478,5,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
7761120,22.50851648,113.9434769,22.50867331,113.943478,7,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
8207853,22.50851648,113.9434769,22.50867331,113.943478,11,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
8207853,22.50851648,113.9434769,22.50867331,113.943478,11,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
8207853,22.50851648,113.9434769,22.50867331,113.943478,11,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
8207853,22.50851648,113.9434769,22.50867331,113.943478,11,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
8207853,22.50851648,113.9434769,22.50867331,113.943478,11,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
16352057,22.50851648,113.9434769,22.50867331,113.943478,9,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
19524017,22.50851648,113.9434769,22.50867331,113.943478,8,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
19524017,22.50851648,113.9434769,22.50867331,113.943478,8,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
20104088,22.50851648,113.9434769,22.50867331,113.943478,8,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
20673797,22.50851648,113.9434769,22.50867331,113.943478,10,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
30486493,22.50851648,113.9434769,22.50867331,113.943478,10,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
30617764,22.50851648,113.9434769,22.50867331,113.943478,5,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
31443023,22.50851648,113.9434769,22.50867331,113.943478,6,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
31443023,22.50851648,113.9434769,22.50867331,113.943478,6,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
35212605,22.50851648,113.9434769,22.50867331,113.943478,9,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
36229256,22.50851648,113.9434769,22.50867331,113.943478,7,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
38927684,22.50851648,113.9434769,22.50867331,113.943478,9,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
38927684,22.50851648,113.9434769,22.50867331,113.943478,9,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
41827115,22.50851648,113.9434769,22.50867331,113.943478,8,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
41827115,22.50851648,113.9434769,22.50867331,113.943478,8,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
42467910,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
42526050,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
45885454,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
47279019,22.50851648,113.9434769,22.50867331,113.943478,13,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
47351835,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
47351835,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
47351835,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
47351835,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
47351835,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
47760740,22.50851648,113.9434769,22.50867331,113.943478,10,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
48590706,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
50307474,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
53889403,22.50851648,113.9434769,22.50867331,113.943478,5,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
54325290,22.50851648,113.9434769,22.50867331,113.943478,7,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
60762194,22.50851648,113.9434769,22.50867331,113.943478,8,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
60771579,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
61485839,22.50851648,113.9434769,22.50867331,113.943478,5,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
63358462,22.50851648,113.9434769,22.50867331,113.943478,7,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
65113696,22.50851648,113.9434769,22.50867331,113.943478,5,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
65308464,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
65308464,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
66581384,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
66697721,22.50851648,113.9434769,22.50867331,113.943478,8,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
67211789,22.50851648,113.9434769,22.50867331,113.943478,10,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
67473420,22.50851648,113.9434769,22.50867331,113.943478,11,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
69097222,22.50851648,113.9434769,22.50867331,113.943478,9,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
69831053,22.50851648,113.9434769,22.50867331,113.943478,8,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
72033271,22.50851648,113.9434769,22.50867331,113.943478,7,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
73611104,22.50851648,113.9434769,22.50867331,113.943478,10,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
73647232,22.50851648,113.9434769,22.50867331,113.943478,7,2,15514,60,113.94347745,22.508594895,30,30,65,235,9718.0,9718.0,1.0
73824832,22.50851648,113.9434769,22.50867331,113.943478,6,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
74374192,22.50851648,113.9434769,22.50867331,113.943478,12,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
76491247,22.50851648,113.9434769,22.50867331,113.943478,7,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
76491247,22.50851648,113.9434769,22.50867331,113.943478,7,1,15514,60,113.94347745,22.508594895,30,30,64,234,9718.0,9718.0,1.0
358213,22.53210632,113.918518,22.5229531,113.9281622,10,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
916743,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
1553379,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
1929569,22.53210632,113.918518,22.5229531,113.9281622,9,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
3600814,22.53210632,113.918518,22.5229531,113.9281622,6,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
3600814,22.53210632,113.918518,22.5229531,113.9281622,6,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
5198527,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
6258419,22.53210632,113.918518,22.5229531,113.9281622,12,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
6258419,22.53210632,113.918518,22.5229531,113.9281622,12,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
6927529,22.53210632,113.918518,22.5229531,113.9281622,9,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
9357133,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
10372112,22.53210632,113.918518,22.5229531,113.9281622,8,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
12856900,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
14039658,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
14351702,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
17301965,22.53210632,113.918518,22.5229531,113.9281622,6,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
19970700,22.53210632,113.918518,22.5229531,113.9281622,10,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
20014475,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
20014475,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
20014475,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
20014475,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
20956212,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
22210123,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
23975434,22.53210632,113.918518,22.5229531,113.9281622,9,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
24219608,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
25769806,22.53210632,113.918518,22.5229531,113.9281622,9,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
28636602,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
29515018,22.53210632,113.918518,22.5229531,113.9281622,13,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
30865402,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
33493751,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
33493751,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
33740463,22.53210632,113.918518,22.5229531,113.9281622,10,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
35973329,22.53210632,113.918518,22.5229531,113.9281622,6,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
37933771,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
39397586,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
40805620,22.53210632,113.918518,22.5229531,113.9281622,9,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
41163382,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
41566874,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
42702028,22.53210632,113.918518,22.5229531,113.9281622,8,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
42731705,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
43281072,22.53210632,113.918518,22.5229531,113.9281622,10,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
43512205,22.53210632,113.918518,22.5229531,113.9281622,11,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
43512205,22.53210632,113.918518,22.5229531,113.9281622,11,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
44130707,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
44130707,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
44549276,22.53210632,113.918518,22.5229531,113.9281622,10,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
45109664,22.53210632,113.918518,22.5229531,113.9281622,6,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
47518403,22.53210632,113.918518,22.5229531,113.9281622,10,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
48712299,22.53210632,113.918518,22.5229531,113.9281622,13,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
49219713,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
51501355,22.53210632,113.918518,22.5229531,113.9281622,10,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
54788575,22.53210632,113.918518,22.5229531,113.9281622,6,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
55973912,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
55973912,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
56015659,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
56015659,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
56174831,22.53210632,113.918518,22.5229531,113.9281622,6,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
56754205,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
57161786,22.53210632,113.918518,22.5229531,113.9281622,11,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
59820778,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
59850871,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
60482628,22.53210632,113.918518,22.5229531,113.9281622,11,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
61550310,22.53210632,113.918518,22.5229531,113.9281622,9,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
61767853,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
63832350,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
64822694,22.53210632,113.918518,22.5229531,113.9281622,9,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
65712452,22.53210632,113.918518,22.5229531,113.9281622,6,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
65938351,22.53210632,113.918518,22.5229531,113.9281622,10,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
66530849,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
68526324,22.53210632,113.918518,22.5229531,113.9281622,5,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
68775229,22.53210632,113.918518,22.5229531,113.9281622,7,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
69284266,22.53210632,113.918518,22.5229531,113.9281622,4,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
69284266,22.53210632,113.918518,22.5229531,113.9281622,4,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
69284266,22.53210632,113.918518,22.5229531,113.9281622,4,2,35239,76,113.9233401,22.52752971,14,14,29,202,13635.0,12211.0,0.0034934892766462
74183813,22.53210632,113.918518,22.5229531,113.9281622,9,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
78777453,22.53210632,113.918518,22.5229531,113.9281622,8,1,35239,76,113.9233401,22.52752971,14,14,28,201,13635.0,12211.0,0.0034934892766462
373884,22.53210632,113.918518,22.51490573,113.9392088,6,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
1270436,22.53210632,113.918518,22.51490573,113.9392088,7,2,35174,47,113.9288634,22.523506025,52,52,112,282,13635.0,10787.0,1.2204467326041992e-05
5198527,22.53210632,113.918518,22.51490573,113.9392088,8,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
5785626,22.53210632,113.918518,22.51490573,113.9392088,6,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
12311246,22.53210632,113.918518,22.51490573,113.9392088,10,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
14319634,22.53210632,113.918518,22.51490573,113.9392088,9,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
14351702,22.53210632,113.918518,22.51490573,113.9392088,8,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
14351702,22.53210632,113.918518,22.51490573,113.9392088,8,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
16544096,22.53210632,113.918518,22.51490573,113.9392088,9,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
17607124,22.53210632,113.918518,22.51490573,113.9392088,7,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
17825572,22.53210632,113.918518,22.51490573,113.9392088,7,2,35174,47,113.9288634,22.523506025,52,52,112,282,13635.0,10787.0,1.2204467326041992e-05
18754398,22.53210632,113.918518,22.51490573,113.9392088,7,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
19828025,22.53210632,113.918518,22.51490573,113.9392088,5,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
19828025,22.53210632,113.918518,22.51490573,113.9392088,5,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
20014475,22.53210632,113.918518,22.51490573,113.9392088,5,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
22224896,22.53210632,113.918518,22.51490573,113.9392088,7,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
23109398,22.53210632,113.918518,22.51490573,113.9392088,8,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
25262326,22.53210632,113.918518,22.51490573,113.9392088,10,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
29111760,22.53210632,113.918518,22.51490573,113.9392088,5,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
36747761,22.53210632,113.918518,22.51490573,113.9392088,10,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
37226036,22.53210632,113.918518,22.51490573,113.9392088,5,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
37226036,22.53210632,113.918518,22.51490573,113.9392088,5,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
37735791,22.53210632,113.918518,22.51490573,113.9392088,8,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
37735815,22.53210632,113.918518,22.51490573,113.9392088,6,2,35174,47,113.9288634,22.523506025,52,52,112,282,13635.0,10787.0,1.2204467326041992e-05
39358340,22.53210632,113.918518,22.51490573,113.9392088,7,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
41307236,22.53210632,113.918518,22.51490573,113.9392088,11,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
49060311,22.53210632,113.918518,22.51490573,113.9392088,15,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
49473344,22.53210632,113.918518,22.51490573,113.9392088,6,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
49473344,22.53210632,113.918518,22.51490573,113.9392088,6,1,35174,47,113.9288634,22.523506025,52,52,111,281,13635.0,10787.0,1.2204467326041992e-05
